,DATE,JEUNE,FEMME,COUREUR,RANG,NOM,CLUB,CAT
0,2024-01-15,False,False,97,1,GUILLERMIN ROLAND,RIVES UNION CYCLISTE,Cat 4
1,2024-02-01,False,False,101,2,ALESSANDRI DAMIEN,TEAM 3 MASSIFS,Cat 4
2,2024-01-15,False,False,31,3,BERNABE BRUNO,SCAL ECHIROLLES,Cat 4
3,2024-01-29,False,False,42,4,VIAL JACQUES,SCAL ECHIROLLES,Cat 4
4,2024-02-09,False,False,139,5,BUISSON GREGORY,UC PONTCHARRA GRESIVAUDAN,Cat 4
5,2024-01-15,False,False,35,6,GLENAZ LAURENT,SCAL ECHIROLLES,Cat 4
6,2024-01-15,False,False,96,7,CONTAL GILBERT,RIVES UNION CYCLISTE,Cat 4
7,2024-02-01,False,False,107,8,CARUELLE FLORENT,TEAM 3 MASSIFS,Cat 4
8,2024-01-05,False,False,15,9,LOUPIEN VINCENT,CYCLO CLUB DE GIERES,Cat 4
9,2023-01-01,False,False,-1,10,Chabot Gilles ,Orcières Cycling Team,Cat 4
10,2024-01-05,False,False,28,11,VIAL FABRICE,CYCLO CLUB DE GIERES,Cat 4
11,2024-01-15,False,False,99,12,VALERO JESUS,RIVES UNION CYCLISTE,Cat 4
12,2024-02-09,False,False,140,13,CARTIER MILLON RAYMOND,UC PONTCHARRA GRESIVAUDAN,Cat 4
13,2023-12-20,False,False,171,DNS,CHANEL OLIVIER,VC TURRIPINOIS,Cat 4
