,DATE,JEUNE,FEMME,COUREUR,RANG,NOM,CLUB,CAT
0,2025-02-21,False,False,84,1,JALLIFFIER-TALMAT PATRICE,JARRIE CHAMP SUR DRAC CYCLISME,u3
1,2025-01-30,False,False,115,2,MORACCHIOLI THOMAS,TEAM 3 MASSIFS,u3
2,2025-04-10,False,False,122,3,PARROT YVES,UNION CYCLISTE VOIRONNAISE,u3
3,2025-01-30,False,False,124,4,PATRICELLI GILLES,TEAM 3 MASSIFS,u3
4,2023-01-01,False,False,-1,5,MESSY Hugo,ORCIERES CYCLING TEAM,u3
5,2025-01-30,False,False,169,6,UHRY GILLES,TEAM 3 MASSIFS,u3
6,2025-01-13,False,False,69,7,GIANNONE JOSEPH,UNION CYCLISTE VOIRONNAISE,u3
7,2025-01-13,False,False,117,8,NORAZ FLORENT,UNION CYCLISTE VOIRONNAISE,u3
8,2025-01-13,False,False,113,9,MICAS TITOUAN,CYCLO CLUB DE GIERES,u3
9,2025-01-13,False,False,135,10,QUERNIARD PIERRE,UNION CYCLISTE VOIRONNAISE,u3
10,2025-03-19,False,False,176,11,VIAL WILLY,LE FONTANIL CYCLISME,u3
11,2025-02-26,False,False,129,12,PIC GERARD,LE FONTANIL CYCLISME,u3
12,2025-01-13,False,False,152,13,SEVOZ ARNAUD,UNION CYCLISTE VOIRONNAISE,u3
13,2025-02-06,False,False,68,14,GERRAND ANTONY,UNION CYCLISTE VOIRONNAISE,u3
14,2023-01-01,False,False,-1,15,TROUPEL Benoist,,u3
15,2023-01-01,False,False,-1,16,HAGE Benoit,UC VOIRON,u3
16,2023-01-01,False,False,-1,17,DUMOULIN Herve,UC RIVES,u3
17,2025-01-10,False,False,137,18,RAJON TITOUAN,ECHIROLLES SPRINTCLUB AMICALELAIQUE,u3
18,2025-01-13,False,False,26,19,BUISSON GREGORY,UNION CYCLISTE DE PONTCHARRA GRESIVAUDAN,u3
19,2025-01-15,False,False,149,20,SEITE ALAIN,TEAM 3 MASSIFS,u3
20,2025-01-13,False,False,96,21,LORIGEON ANTOINE,LA TRONCHE VELO SPORT,u3
21,2025-02-21,False,False,85,22,JALLIFFIER-TALMAT THOMAS,JARRIE CHAMP SUR DRAC CYCLISME,u3
22,2025-02-26,False,False,166,23,TROUILLET EDGARD,JARRIE CHAMP SUR DRAC CYCLISME,u3
23,2025-01-30,False,False,24,24,BUCCI GREGORY,TEAM 3 MASSIFS,u3
24,2025-01-30,False,False,2,25,ALESSANDRI DAMIEN,TEAM 3 MASSIFS,u3
25,2025-01-30,False,False,12,26,BERNARD PATRICK,TEAM 3 MASSIFS,u3
26,2025-01-10,False,False,71,27,GLENAZ CELIAN,ECHIROLLES SPRINTCLUB AMICALELAIQUE,u3
27,2025-01-13,False,False,82,28,INDERCHIT JEAN-LOUIS,UNION CYCLISTE VOIRONNAISE,u3
28,2025-01-13,False,False,27,29,BUSCAYLET PHILIPPE,CYCLO CLUB DE GIERES,u3
29,2025-03-19,False,False,44,30,DE FLAUGERGUES FRANCOIS,SUD GRESIVAUDAN CYCLISME,u3
30,2023-01-01,False,False,-1,31,BOUSCHON Patrick,,u3
31,2023-01-01,False,False,-1,32,VAUTRIN Gregory,SUD GRESIVAUDAN CYCLISME COMPETITION,u3
32,2025-02-08,False,False,66,33,GATEAUX DAMIEN,JARRIE CHAMP SUR DRAC CYCLISME,u3
33,2025-02-27,False,False,148,34,SEGUIN AUGUSTIN,LE FONTANIL CYCLISME,u3
34,2023-01-01,False,False,-1,35,DERNAT Olivier,,u3
35,2025-01-14,False,True,101,36,MARGUET ALINE,ALPIN'S WHEEL TEAM,u3
36,2025-01-31,False,False,51,DNF,DENIS REMY,TEAM 3 MASSIFS,u3
37,2025-03-17,False,False,134,NC,PUDELKO SEBASTIEN,LA TRONCHE VELO SPORT,u3
38,2023-01-01,False,False,-1,NC,ZANCANARO Eric,,u3
